0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
-0.3033085,-0.17167297,-2.1395793,0.37425599,-0.7434957,-0.36197197,1.3376775,1.3560731,-1.3857992,0.42902792,0.93410003,1.349356,-0.5831234,0.98653156,0.619546,-1.5490656,0.032964528,-0.9380882,0.8209488,-2.17471,-0.032258257,1.4632264,0.050260253,1.1952928,0.30759183,0.15593942,0.5542027,1.2459109,-1.5336114,0.61350787,-0.3320354,-1.1304584,1.6879231,-0.15609409,-0.44062293,-0.9309409,0.5037832,0.716462,-0.6721658,-1.6883107,-0.91114783,0.9788204,-1.4580266,-0.7725208,1.7360497,-0.71331745,-1.0529581,1.7600069,-1.7642401,-0.29803613,0.0015594475,-0.43423474,1.1099092,0.6145273,-0.7117333,1.3211925,-0.5857451,-0.65681356,1.2264541,-1.6510506,0.07624539,-0.43087697,-0.79073524,1.1228749,0.61567557,0.9623977,0.10530528,1.826658,0.33726853,-0.063820206,0.9264817,-0.38970482,-0.7665017,0.5603694,0.15509544,0.12835811,-0.39429927,-1.0805382,0.9925041,0.6670821,-0.28760487,0.06280373,1.3913527,0.2579074,0.94987464,-0.07895576,-0.27779862,-0.1377503,0.03905738,-0.9452812,-0.3686433,-0.7903669,0.7908622,0.21984705,1.4845346,-0.24484697,0.03799609,-0.54182637,-1.5087196,1.062583,-1.4081149,-0.11302845,1.1234925,2.1895292,0.26979837,-1.0686778,-1.4668638,1.7187715,0.35412565,0.050532617,-1.3624754,-0.27145055,0.96551114,-0.11555968,-0.69078827,-0.78108627,-1.2168803,0.13505477,1.5405039,-0.14700174,0.784851,-0.97606176,-0.70866776,-0.86366796,1.6767148
-0.47856367,-1.1303741,-0.018983888,1.0635872,0.2087413,-1.5451534,-0.0317401,0.21827464,-0.48238865,0.56885403,-1.0675627,0.64757967,0.7712177,-0.41530505,0.7758911,-0.9725385,0.36035648,-0.21471593,-0.72767276,0.15976977,-1.4199455,0.5886883,1.4843968,0.5446534,-0.78214586,0.49810192,-1.2253393,1.6351886,0.34789804,-0.169149,-0.89146024,0.13871276,1.1724626,0.5491973,0.26192713,-0.06296976,0.17492527,0.32757705,-0.5451004,0.7108352,-0.9674473,0.25017574,-0.95688826,-1.1684057,-0.7073061,0.15296105,0.38211918,0.37843883,-1.2726369,-0.39668456,0.8433149,-0.18794006,0.37707347,-0.12252645,-1.0858376,-0.6948344,0.65270746,-0.88160485,0.9808484,-1.5518624,-0.14233544,0.6996545,-0.21988195,-0.70343214,-1.0968645,0.7961217,-0.6144784,0.9029138,-0.59977406,-0.13918082,0.83221775,0.020964436,0.74747896,-0.18398948,0.8221333,0.48774084,-0.1110677,-0.9412046,-1.5642821,0.840448,-0.0026705638,-0.017425112,0.9712355,0.318156,1.1419737,0.49955004,0.9866061,-0.6463064,-0.4471259,-0.31139272,-0.5484325,-1.0331182,1.1597242,1.1917392,1.0023823,0.7003119,-0.20697914,0.42303953,-0.47439834,-0.5320136,-1.6160761,0.025662588,0.093655154,1.1126384,0.066559225,0.7985001,-1.1332821,0.057773083,0.8005625,0.25132006,-1.4089448,-0.6671993,-0.32488024,1.1790501,0.020437106,-1.1672226,-1.9573553,0.3193725,0.5396362,-0.15549745,-0.4532956,-0.17774521,1.2779641,-1.8004922,1.988798
-0.22792524,0.75878906,-1.8143219,-0.34891295,-1.1992799,-1.5058551,0.028327374,-0.22121346,-0.51640934,0.17663899,0.25658736,-0.23696251,1.1121802,0.17290506,0.26833877,-0.7895759,0.54259944,-0.1654566,-0.457282,-0.48629433,-0.117369495,0.9177004,-0.1997725,-0.0635546,0.69795084,0.21441364,-0.18328194,0.57821995,-1.1994913,1.714445,0.51532465,0.7824663,1.2785298,-0.23385271,-0.26734087,-0.9825436,0.3593339,0.2810536,-0.036046367,-0.22447023,-0.7665272,0.8988633,-0.34944132,0.43061545,0.69954103,-0.61036634,-1.0419233,2.1015785,-1.7963985,-0.0909613,2.0670662,-0.4940193,-0.015853638,0.21703792,-0.9944499,0.92304474,0.45956075,-0.85526675,0.462865,-2.4026768,0.25328222,0.563469,0.17200956,0.4771435,0.9506675,0.34869644,-0.58158606,0.20133863,0.32780236,-0.32906792,0.72567284,0.582365,0.8706806,-0.81090075,-0.017322322,0.62754035,0.062471144,-0.9725602,0.045124106,0.26266053,1.2910441,-0.86579907,0.824188,0.5819387,0.39551705,-0.26576033,1.5240557,-0.07370591,-0.65267473,-0.91201895,0.18744989,-1.8992186,1.3123375,0.8875603,0.96758634,1.0964217,-0.86088943,-1.1740266,-1.521139,-0.9918914,-1.2436501,-0.12778133,0.40663636,0.4082549,1.0886734,-1.1759073,0.078760475,1.1535695,0.98967487,3.072558,-1.8275303,-0.4542358,1.6003665,-0.23370375,-1.0040625,-0.5786792,-0.044508792,-0.3177158,0.31954482,-0.50942034,0.49617332,0.24660367,-0.76889706,-1.3128921,0.19200817
-0.3035454,0.3903823,-0.65922093,-0.23623101,-0.46532002,-0.48864228,1.6465153,0.9433585,-0.44802666,0.36000592,-0.28335762,0.2809371,0.09829684,0.154448,0.97485423,-0.24221678,0.021385971,-0.831437,0.12080982,-0.5111787,-1.0832936,1.5042208,0.5036103,0.36442712,0.3498844,0.4649094,0.13128428,0.4529448,0.16125025,0.07316409,0.6607453,-0.39922687,1.2710556,0.8010821,0.26201624,-0.47572815,0.12023422,-0.21136536,0.22521174,-0.6079126,0.073193304,1.156375,-0.8165728,0.54706,-0.52603364,-0.45704627,-0.5044766,0.46792665,-1.058138,0.1059809,2.0976148,-0.8019788,-0.44894844,0.007065744,-0.96848035,-0.31939623,1.1056138,-0.3567575,0.5625775,-0.9637343,0.1434264,-0.4142979,-0.9809015,0.59406847,0.3921035,0.65968287,-1.1935077,0.36685744,-1.2497281,-0.25739792,0.17840606,0.51603687,0.80446845,0.07412969,0.40679005,0.45656115,-0.039603528,-1.157786,-0.580667,0.47801492,0.1107948,0.5157706,1.0213858,-0.098860696,0.26982185,0.41314274,0.73210424,1.9050934,-0.36307007,-0.08161692,0.8786893,-1.2143663,1.4916483,1.0171211,1.0636363,0.8819361,-0.395591,-0.45752308,0.33595702,-0.47039023,-0.4499505,-0.2810961,0.0858523,1.8857944,1.0173519,-0.001840746,-0.9058277,0.19713327,0.6719892,1.7322454,-0.66035974,0.20821369,-0.3893011,-0.11104444,-1.0685086,-0.1992185,-0.31047794,0.49968657,0.5015441,0.8003086,-0.5800051,0.091638826,-0.0012518405,-0.59406245,0.03803028
-0.54194343,1.1548461,-0.4723149,1.1915021,-2.740924,-1.8964257,1.3879104,0.018766968,-1.3824383,0.14774162,1.2749074,-0.60891414,1.4212079,0.80915654,-0.3632817,-0.41899943,0.29457986,-0.51789373,-0.46916237,-0.47014454,0.30621165,0.91444373,-0.061470553,-0.118892714,-1.0105263,0.49928412,0.093779676,2.4036503,-2.1838136,0.4634506,-0.61970574,-1.3556335,1.4433068,-0.25581893,-0.049766783,-1.6169492,-0.7729281,0.2651177,-0.5357767,-0.46963716,0.5528009,0.56178695,-0.11384635,-1.5049167,1.0838265,-1.3672447,-1.7769997,2.0954678,-1.3550025,0.45539412,2.3691196,-0.5031041,1.2101423,-1.0042187,-0.9024827,0.00784242,0.5628649,-0.5194305,0.252291,-1.3117702,-0.012545759,0.60104954,-0.46940944,1.1719402,0.13445872,0.79592717,-1.8875431,0.56506103,-0.051997762,1.9484935,0.14591913,-0.87740594,0.034772143,0.2725693,0.8104097,-0.42752996,-0.52424276,-2.086856,-0.579509,0.86335623,0.85408616,0.31947586,-0.10460549,1.6395118,1.3373501,0.7365558,0.1137713,0.43227378,-0.611716,-3.4695578,-0.8322909,-1.0909252,1.5784833,0.82301664,1.6203957,-1.0234054,-2.3484178,-0.591187,-1.6367576,0.14696749,-3.301244,-0.8130822,0.43319374,0.95170987,0.9219368,-1.0546178,-1.5874879,1.6252377,0.31509328,1.6292026,-1.894963,-1.9845741,1.2493336,0.27683535,-0.8900526,-2.1133676,-1.8150151,1.6463902,1.0594132,0.53958815,0.2691885,0.20370747,1.5878043,-1.1950427,2.0952592
-1.5323892,-0.7160216,-1.03152,1.5837722,-0.41142154,-1.1228286,0.6676915,0.08817711,-0.74016535,0.6785841,0.40489557,-0.38789698,0.3249357,-0.21782678,0.7496998,-0.35801253,-0.71074057,-0.09201629,-0.45019275,-1.3992858,-0.1262565,0.20627187,-0.27127555,1.1863723,-0.045928694,0.784697,-0.5782234,-0.09825445,-1.3624324,0.43302086,-0.38330582,-0.26688588,1.5613699,0.7449163,-0.45483804,-0.17057092,1.5225694,0.8738608,-0.9119425,-0.17532375,-1.0202577,0.7981073,-0.6490444,-0.20758528,1.8424518,-0.48832476,-1.5568825,1.730643,-0.77943695,0.7806523,-0.15028132,0.115601584,-0.14973934,1.0935249,-0.13362013,1.5032872,-0.06747599,-0.8766535,0.5715549,-1.39838,-0.19758962,0.2354046,-0.58800465,0.74713475,0.67001724,0.050062247,0.20598362,0.9733688,0.025840063,0.6506338,0.8930272,0.47863972,0.11065486,0.03192696,-0.16403338,-0.07188308,-0.22406812,-1.6601313,0.15101112,0.93640184,0.27844402,-0.07943504,1.8047515,-0.4557054,-0.24528655,0.7883604,0.24051179,0.43284976,-0.9175288,-0.36387894,-0.33583105,-1.8804821,0.11719268,0.7340077,1.0313463,0.6703675,-0.74487865,-0.09894372,-0.99638855,-0.31928945,-1.788018,0.16879477,0.28718418,0.5459982,1.2253419,-0.95322466,-0.23465952,1.1468014,1.3146051,1.4117961,-1.8088,0.12412301,0.10335926,0.4834377,-1.5922318,0.75800514,-1.2278025,0.8284723,0.6065697,0.15077169,0.6709548,0.018827744,-0.08935757,-1.553966,0.5537038
-0.3665569,-0.31431568,-0.29357862,1.6025368,-1.1770966,0.081536494,0.3676905,-0.36239457,-0.9562206,0.5540478,1.6044462,-0.95231754,0.18180218,-0.14336191,-0.21062428,-1.1889688,-0.48783696,-0.70162517,0.5992802,-1.1547822,0.28634715,0.4433745,0.38485283,0.569916,0.3051001,0.6386388,-0.108179085,1.4306841,-0.81730366,-0.82984084,0.5880335,-1.0550214,1.4208055,0.017324194,-0.9851958,-1.0758927,-0.56729925,1.0597881,0.03424341,-0.5618949,-0.3386844,1.127467,-1.2973516,-0.44619438,0.85235995,-1.1180155,-1.6896614,1.2450593,-2.170584,0.96472496,1.0012115,-0.7178483,-0.42255443,0.14217599,-0.8480944,0.5270902,0.013472201,0.45429155,-0.3183138,-0.71397555,1.9455799,1.1652964,-0.60104823,0.2500283,-0.06663057,0.73638654,-0.7714005,0.46931225,-0.43651995,0.7906674,1.086684,0.32868946,-0.7953291,-0.512445,-0.5008598,0.23672552,-0.82780516,-1.50968,-0.7345365,1.1768166,0.412907,0.020327618,0.8214296,-0.48427814,1.2414352,-0.1520332,0.28239563,0.064286165,0.15560876,-0.7463417,0.023067694,-1.1665386,0.50106853,0.44565174,1.6485897,-0.06750082,-0.35249957,-0.079533584,-1.0520434,0.49774185,-1.3097101,-0.90699667,-0.6978219,1.4352075,0.7675467,-0.4669484,-0.695735,1.6006448,1.6072606,-0.07677391,-1.1183736,0.41739064,-0.2585719,0.04866231,-0.53949916,0.09542005,0.25832483,1.3894336,-0.08396107,-1.0983982,-0.14087127,-0.98513585,-0.6118058,-0.8115348,-0.10426392
-0.41921812,0.18943593,-2.330915,-0.021284651,-1.064086,-0.969511,0.7928254,1.5221292,-0.9773847,1.5411161,-0.54618627,2.0621037,-0.3411503,1.6709557,1.5795133,-0.88086545,0.4130904,-1.3476976,-0.402665,-1.2887201,-0.23520224,2.017352,0.3865106,0.47345224,-0.89282805,0.26874912,-0.13107465,1.5031958,-1.3037643,-0.23504245,-0.7216165,0.38910642,0.056229282,0.4605373,-0.5850761,-1.3274333,0.8084687,1.6614542,-1.1301388,-0.22899708,-1.2536913,1.3603553,-1.115783,-0.93140495,1.253561,-0.21446827,-0.10892479,0.8732706,-1.5776633,-0.37767035,0.2870998,0.37451386,0.5447684,1.4122365,-0.87248015,0.09165674,-0.3402149,-0.57593554,1.3999543,-3.189404,-0.6343736,0.86990184,-1.1472774,0.0792931,0.32636246,0.7275679,-0.67852324,0.20618711,0.3151679,-0.8108491,1.2442349,0.5017746,1.082086,0.21518944,0.49721372,0.5801249,1.1683313,-0.8543701,0.9305029,0.49992675,1.1946274,1.4983369,0.85107744,1.0531753,1.4480209,0.2617383,1.3805346,-0.6409124,-1.2385436,-0.3718287,-0.39128327,-1.1609545,1.2904532,0.48897687,-0.16969961,-0.10733253,-0.3222184,-1.4792792,-0.7757053,-0.82034737,-1.3637476,-0.11904374,1.99533,1.3818356,1.5412391,-0.8976013,-0.5685052,1.5748771,0.6235751,0.459606,-0.9293109,-0.12420303,1.2062467,-0.99816066,-0.801591,-1.4798288,-1.2237027,0.92081475,1.3026298,-0.247701,0.7618982,1.7566717,-0.46816978,-1.4480793,-0.44667917
0.3810357,-0.4135531,-1.9390602,1.0278206,-0.4293409,-1.2700484,0.44371942,0.071883604,-0.11766354,0.40599477,2.0179703,-0.79705054,0.6423916,0.26406938,0.29764676,-0.7293551,-0.1885652,-1.210818,1.3146677,-1.4541118,0.314373,0.45508915,0.7659035,0.5779783,-0.6991313,-0.5767743,-0.8008463,2.3127248,0.59024215,1.1095984,-0.48662415,-1.3520912,2.5788622,0.2513609,-0.16602221,-1.0189418,-0.6651384,0.5504238,-0.5116992,0.8773134,-0.4835498,1.3750354,-0.36235958,-1.2760208,-0.51915807,-1.4395642,0.0951346,1.172419,-2.0367208,-0.4338536,2.2311647,1.8297431,0.09432514,-1.587954,-0.7170166,-0.30420852,0.07416451,0.6923442,0.34329474,-1.602215,2.0381293,0.39433572,-1.153291,0.013240274,-0.3700878,0.88362515,0.25930795,2.9132364,0.17248338,-0.5916271,0.44385377,-2.0132973,-0.19302191,1.4570767,1.8018366,0.7236579,-1.5606221,-2.0464058,-0.22512102,0.6869636,0.08254831,0.043474965,1.27562,1.296601,1.28192,-0.27436358,1.1729984,0.3925199,0.46539813,0.1665998,-0.40407544,-0.9348648,2.0866182,1.7915002,2.3949623,1.2744687,-0.21795507,0.43760154,-1.548459,0.8093963,-2.1653447,-0.10084436,0.7699655,2.0932484,1.3296595,-0.53719157,-0.54037434,0.0689075,0.93394625,0.5818115,-0.56756526,-0.3207669,-0.020649293,-0.5776376,-1.5891238,-1.3262432,0.07957536,2.3059785,-0.5847522,0.69237053,0.61389756,-0.693752,-1.2447912,-1.0449619,1.056463
-0.839928,1.009054,0.0076970123,-0.66667026,-1.0326794,-1.8384103,1.231465,0.10701291,0.32557574,1.2641963,-0.5747995,-0.15923877,1.1783878,0.012147008,1.2182615,0.094621256,-0.31896245,-0.7945643,-0.644112,-1.2026912,-0.64774853,1.1830795,-0.9031745,1.8283206,-0.55081564,-0.8776107,-0.99340415,0.8425908,1.5035405,-1.2431493,-1.6506085,-2.405937,1.2034672,0.73628193,0.33052015,-0.8314906,0.2644197,0.09995002,-1.7844254,2.133392,-0.73950016,0.99291915,-0.18247133,-1.8051603,-0.09649179,-1.5528915,-1.4991976,0.38653043,-0.1812132,-0.57428354,2.4689958,1.1606717,1.6534691,-1.6294802,-0.8698901,0.65411335,0.852225,-0.68229663,0.64031535,-1.6407115,-0.6802191,0.290496,0.06123836,0.39715382,0.16988222,1.0918154,-1.6714164,1.8412167,-1.1877296,1.7440513,0.46495235,-0.9262691,1.849936,1.863967,1.684932,-0.77431613,-0.15097086,-2.1379993,-0.2745124,1.010287,2.2836688,1.2911159,1.6828035,1.6969064,0.813787,0.796095,0.79490703,0.26055154,-0.5309731,-1.4941926,0.4705872,-1.2457572,1.4668379,0.7082209,1.1928864,0.104756325,-1.351964,-0.477968,-1.5869662,-1.4945792,-2.8445778,-0.6830994,1.8267066,1.1838031,0.24396425,-0.64304423,-0.40702572,1.0196999,0.5932005,0.86179763,-0.9066649,-0.44013098,1.2239512,0.25018576,-1.9406029,-0.2995576,-2.0858536,1.3605206,-0.084604114,1.0719703,0.21388358,-0.048876777,1.1858197,-2.1958127,2.3338296
0.16611174,-0.09971129,-0.6289688,0.6926993,-0.34564534,-0.726561,-0.6443417,0.50110966,0.021650337,0.049512893,-0.57295823,-0.17931783,0.48190472,0.47590113,0.43243697,0.043100826,-0.11096053,-0.96824485,-1.1996962,-0.45245552,-0.14372723,0.48745763,-0.059570894,1.0666735,-0.6961199,0.63033915,-0.60323143,1.5274968,-0.36520794,-0.016981648,-0.7705775,0.055593714,1.2049643,1.3602499,0.2719175,-0.41896838,0.5747403,1.0464181,-0.41527975,0.6719237,-0.51174676,0.3270545,0.049313407,-0.784173,0.5180082,-0.7741915,-0.8293216,0.22836857,-1.295741,0.06890966,1.1012778,0.44950998,0.79894954,-0.10365041,-0.020408086,1.0244154,0.59521127,0.53511393,-0.029440865,-1.2424198,-0.10357216,0.71099263,-0.1809153,0.7644357,0.6492797,0.14751805,-0.2636404,1.717422,-0.9943561,-0.47909883,-0.22871421,0.25575215,0.8110723,0.86195093,1.378012,1.7787278,-0.05182351,0.040549446,-0.4740864,0.89692533,1.2918972,0.6405594,1.048165,0.77643466,-0.40382776,0.67751366,1.9940419,-0.24348351,-2.1380002,-0.9324666,-0.7404207,-1.0166403,0.49381092,0.90308553,0.8374933,0.42259288,-1.1053265,-0.8661768,-0.5901614,-1.0856386,-1.7253538,-0.67722136,1.492057,0.2678562,1.6251813,-0.6353902,0.08662444,0.4040012,0.3855162,1.0794239,-1.3572457,0.19604665,0.88807195,0.18594255,-1.5186327,0.21305446,-1.8187082,0.31247744,0.6173126,-0.36525384,-0.09443991,0.86683506,0.12876546,-1.3801032,0.8640559
-0.10294311,-0.5945967,-0.47403824,1.0880095,-0.19248559,-1.0175155,-0.34611255,0.95028347,0.4300671,0.9157344,0.101656236,-0.289333,0.47535115,-0.08340721,0.1670154,-0.4768477,-0.5759588,0.031015808,0.007791994,-0.30690834,-0.2596578,0.5013645,0.048172466,0.827772,-0.84943277,0.21536483,-0.9722857,1.1748596,-0.4277112,-0.60455376,-0.4338144,-0.37971526,1.1569047,0.5487273,-0.0796444,0.4462894,0.5173521,1.560828,-0.6057607,0.2078072,0.033935793,-0.5511153,-0.7513872,-0.94008136,1.074979,0.103995495,-0.3255192,0.6484216,-1.9352934,0.20661429,-1.1572005,-0.4088179,0.52867293,0.4443345,0.6869046,0.87546885,0.39504975,-0.4091493,-0.7798121,-0.42739296,0.20149325,-0.09205693,-1.1735827,-0.0059561245,-0.44403777,0.59027135,0.58619815,0.3890127,-0.512479,0.5050152,0.7546066,0.55219024,0.41623288,0.16656576,0.6016563,0.03397214,-0.08935865,-0.96254957,0.27963236,0.28781438,0.6339255,0.8790808,1.8545327,-0.022535156,-0.34829336,0.5704565,0.26235107,-0.08376674,-0.7546694,-0.032971818,-0.1917027,-0.38693982,-0.24240029,1.1749021,0.20220953,0.39414343,-0.64267606,0.080121264,-0.102968365,0.9454248,-1.3503579,0.113763355,0.8359223,1.841308,1.4409435,-1.0367002,0.060453027,-0.18432295,-0.3993732,0.42403603,-1.396379,-0.25159645,0.4023342,0.3642465,-0.74398756,-0.64162546,-1.33166,1.2438258,0.24944931,0.5093169,1.0111793,0.70825934,-0.8478417,-1.0891876,1.3760426
-1.1338646,-1.3055092,-0.1311428,0.6322325,-1.1691804,-0.9397318,-0.55438364,0.80868566,-0.48355237,1.3668213,0.88705826,0.18421903,0.755627,1.7516587,0.090180576,-0.17711677,1.0941873,-1.1642903,-1.3436385,0.013137743,-0.3096723,1.0522168,-0.27033707,0.5095094,-1.6786575,1.5172747,-1.6890268,1.7532881,0.23978114,-0.15409654,-0.12021482,0.48241007,1.0497025,1.3878374,1.3060876,-0.76393336,0.2466299,1.8480426,-0.17565699,0.14160438,-0.10793661,0.22568285,-0.47279152,0.5709212,0.5289001,0.10367028,-1.3510135,1.1905404,-0.9463688,-0.44053635,1.0442294,-0.5731981,1.0710962,-0.2110892,-0.13383448,1.3644663,0.06841381,-1.138671,0.024288569,-1.3562665,0.60202,-0.5312446,-0.047496498,0.059550527,0.41200677,-0.1958255,-0.40066966,-0.07518172,0.37738717,0.4969147,0.2904623,0.8416474,0.98074067,-0.89507884,0.5073618,0.51984197,0.6113544,-1.8655868,-0.9821155,0.7483168,0.9452191,0.43464887,0.8878946,0.23232059,1.4654862,0.7845161,0.31232986,-0.6357575,-0.43346736,-0.8690004,0.7101085,-1.5276223,0.58907133,0.8029509,1.1494095,1.4566956,-0.21224083,-0.35937414,-0.62189174,-0.019053422,-1.7354345,0.16922197,0.8649705,1.025393,1.1566081,0.36761832,-0.52420706,0.702255,1.2379918,1.3608825,-0.44460255,-0.9227807,0.79332244,-0.118998736,-0.403322,0.18165193,-0.90167403,0.16691935,0.25979552,-0.5539926,-0.19111337,0.4808378,0.38710472,-1.3308623,1.9145442
-0.56504124,0.2528938,-0.3767327,1.360061,0.92032284,-0.72506344,-0.085764885,0.16844952,-0.14717272,0.59626114,-0.5582009,1.0735995,-0.457514,0.706985,0.42967093,0.2212261,-0.13671257,-1.8017828,0.1997606,-1.4636148,0.8546272,1.5425963,0.28033277,-0.22978862,-0.25150284,0.085969314,-0.07578842,0.47943655,-0.32736742,1.5447922,0.08083542,1.0132354,1.4451379,1.6589069,-0.6063663,0.11642408,1.246356,1.1601744,-0.67746234,0.13139038,-0.33617178,0.9220925,0.0768269,0.4044507,1.3394346,-0.14177188,-0.5742108,0.25104162,-0.9101834,-0.47708756,0.8801744,1.3569663,0.8638269,0.20032206,-0.9008603,0.32131633,-0.46728718,-0.98018014,-0.5287329,-0.5704461,-0.4527062,0.34924993,-1.2845001,0.45343435,0.13671502,-0.6655736,-0.043696113,0.38563555,-0.5154048,1.0244062,0.022920487,0.3557073,0.47066107,-0.76316094,0.8032515,0.4111757,0.031175917,-1.0309987,0.72919214,0.8904567,0.6135856,1.936909,0.8158542,1.3511586,-0.37949157,-0.68090683,1.3134989,-0.23660871,-0.48407057,-0.3400357,0.11550571,-0.9050543,0.021482175,0.66366905,0.17122138,1.2129036,-0.7428368,-1.083074,0.5589827,-1.3356616,-0.41512805,-0.14252087,1.3062342,-0.37571305,1.527503,-1.066907,-1.0897306,0.100129135,0.72745734,1.3315654,-0.43446282,0.24612279,0.9869555,-1.3324482,-1.9211713,0.17562424,-0.32677606,0.7990451,0.30481756,0.99465734,1.2348322,1.152844,-1.0562516,-0.50062704,-0.49756494
0.15400894,0.10787557,-1.1090935,0.23422453,-0.05478603,0.20941393,0.063785225,0.6782897,-0.686651,0.4048735,-0.046297044,1.2952635,-0.16973135,1.1993698,1.3324231,-0.38140845,0.10237603,-0.65197843,-0.6050907,-1.5036869,-0.6722644,1.5458798,0.20262212,0.74428403,-0.4291982,0.09884708,0.18912002,1.1311004,-0.13447213,-0.6242288,-0.03279773,-0.20720509,0.757408,0.3329441,0.11448754,-0.5980389,0.4883679,0.60612106,-0.20840324,0.18243498,-0.48502153,0.6486976,-1.0736282,0.12999144,0.06857669,0.1451045,-0.13079304,-0.5910296,-1.113423,-0.49191058,0.025942357,-0.010540614,-0.007588787,0.21915066,-0.22139367,0.021812905,-0.0520806,0.331872,0.9030348,-0.5724776,0.43004274,0.3957084,-0.9522877,-0.30886352,0.03442665,0.0055179186,-0.34354568,1.1992851,-0.40506506,-1.1338046,0.3468365,0.7835629,0.721631,0.7203031,0.21995619,0.64765334,-0.4681114,-0.15499954,-0.22175054,0.9001689,0.4480905,0.90895057,1.0187619,0.040866762,0.26389426,0.39253727,0.78740406,-0.2704278,-1.6991981,0.38039127,0.251251,-0.7973441,0.10838345,0.34512547,0.50478745,0.41950577,0.44400203,-0.039573587,-0.23021674,0.5215482,-0.5219701,-0.08338866,1.754223,1.5611022,0.97834855,0.566407,-0.25580287,0.4226381,0.329893,0.3043302,-0.8770276,0.033806264,-0.16630445,-0.35704207,-0.80213803,0.34776914,-0.53309166,0.3427728,-0.47369277,-0.34411868,-0.7560126,0.09079531,-0.40584305,-1.216614,-0.3487385
0.21135749,0.43958908,-1.0040389,0.5994096,0.7101517,-1.2755636,0.40958443,-0.2140486,-0.42222437,-0.19334574,-0.6304298,0.42557847,0.35637045,-0.043301906,-0.030054513,-0.5366283,-0.9143034,-0.10813075,-0.378755,-0.55666614,-0.7224898,0.24889174,-0.38580647,0.4258454,-0.26415005,-1.1950488,0.25324816,0.940317,-0.69617,0.67124045,-0.52436733,0.5356132,1.6134925,0.7236217,-0.36051252,0.016147543,1.1749012,-0.10431722,-0.16233584,0.80321026,-0.43062606,0.63156587,0.06457229,-0.7474655,-0.039066188,-0.26145184,-0.3238883,-0.11671212,-0.62457347,0.19698885,1.3937749,0.44865087,0.63377136,-0.5974502,-0.048335314,-0.35146365,0.3048718,-0.49629822,1.5709081,-1.2541393,-0.37907866,0.4299378,-0.5661076,0.16889815,0.22124383,0.49973288,-0.02168197,1.9674813,0.24169709,-0.22525793,0.7704299,0.53144914,0.85651606,-0.5350502,-0.30919662,0.06848375,-0.03041078,-0.2219757,-0.32541382,1.7216883,0.4218819,-0.4221422,0.45178124,0.88281304,-0.13384928,0.3063262,1.5264055,0.012481361,-1.1804603,-0.43010145,-0.20464754,-1.3524433,0.3187414,1.2928237,0.5923538,0.86948645,0.1509457,-0.29736948,-0.58300626,-0.5423489,-1.1139563,-0.58765876,0.41897574,0.696861,0.7935598,-0.060240783,-0.8151941,0.72414774,0.74213135,1.7887204,-1.1299049,0.37407717,0.23415455,0.3018894,-0.6124231,-0.612449,0.06799781,-0.2841299,0.1917251,0.23159043,-0.31893373,0.1932729,0.48304164,-1.6311356,0.902018
-0.81468606,-0.15410748,-1.5644414,0.27928722,-0.54088736,-1.7521157,-0.8404089,1.1227174,-0.50913244,0.7590809,0.30052182,1.0437504,0.4303827,-0.07215059,0.42714512,-1.386264,0.03618147,-0.5638004,-0.6201619,-1.3896182,-0.21537992,-0.29495466,0.13717905,0.8250399,-1.8849916,0.2110681,-0.23506595,0.53131306,0.31108242,1.0371909,-1.038978,-0.8929873,1.9989922,0.18226995,-0.5886845,-0.8614317,1.3638353,0.078576185,-0.93813324,0.94752294,-1.1435052,-0.34549114,-0.33824664,-1.2707042,0.22081332,0.78165287,-0.3628901,1.0759941,-0.0583976,0.13683704,1.424166,1.1755419,0.09618617,-0.49962565,0.54570067,0.77371776,0.65259767,0.62230694,0.29821774,-2.4986658,1.1180812,0.043774027,-1.0779146,0.031461045,-0.29938427,1.4156882,-0.014308797,1.8489615,0.33377656,0.058450185,1.8751183,-0.6501513,-0.2693864,0.7919922,-0.6916427,-0.15011059,-0.55687183,-2.9084744,-1.003248,1.0486138,0.8928845,-0.30426005,2.1553516,0.24736786,0.5686732,0.38886207,-0.17982458,-0.7601442,0.2340412,0.13423829,-0.24428932,-1.3806729,0.922987,1.3201944,1.1610922,0.41666797,-0.78562975,0.5030438,-1.8999591,0.9251728,-1.6537539,0.34212467,-0.19642052,1.8166113,0.5908299,0.18607993,-1.1171081,1.1631502,0.69162565,0.47509506,0.29053095,-0.2236304,0.75929534,-0.50313354,-0.81293094,0.23281841,-1.1821252,0.58915424,-0.12098728,0.92861104,0.4827543,1.0415288,-0.7683628,0.050246947,2.213635
