Id,eventId,label
347,5635,0
348,5635,0
349,5635,0
350,5635,0
351,5635,0
352,5635,0
353,5635,0
354,5635,0
355,5635,0
356,5635,0
357,5635,0
358,5635,0
359,5635,0
360,5635,0
361,5635,0
362,5635,0
363,5635,0
364,5635,0
365,5635,0
366,5635,0
367,5635,0
368,5635,0
369,5635,0
370,5635,0
371,5635,0
372,5635,0
373,5635,0
374,5635,0
375,5635,0
376,5635,0
377,5635,0
378,5635,0
379,5635,0
380,5635,0
381,5635,0
382,5635,0
383,5635,0
384,5635,0
385,5635,0
386,5635,0
387,5635,0
388,5635,0
389,5635,0
390,5635,0
391,5635,0
392,5635,0
393,5635,0
394,5635,0
395,5635,0
396,5635,0
397,5635,0
398,5635,0
399,5635,0
400,5635,0
401,5635,0
402,5635,0
403,5635,0
404,5635,0
405,5635,0
406,5635,0
407,5635,0
408,5635,0
409,5635,0
410,5635,0
411,5635,0
412,5635,0
413,5635,0
414,5635,0
415,5635,0
416,5635,0
417,5635,0
418,5635,0
419,5635,0
420,5635,0
421,5635,0
422,5635,0
423,5635,0
424,5635,0
425,5635,0
426,5635,0
427,5635,0
428,5635,0
429,5635,0
430,5635,0
431,5635,0
432,5635,0
433,5635,0
434,5635,0
435,5635,0
436,5635,0
437,5635,0
438,5635,0
439,5635,0
440,5635,0
441,5635,0
442,5635,0
443,5635,0
444,5635,0
445,5635,0
446,5635,0
447,5635,0
448,5635,0
449,5635,0
450,5635,0
451,5635,0
452,5635,0
453,5635,0
454,5635,0
455,5635,0
456,5635,0
457,5635,0
458,5635,0
459,5635,0
460,5635,0
461,5635,0
462,5635,0
463,5635,0
464,5635,0
465,5635,0
466,5635,0
467,5635,0
468,5635,0
469,5635,0
470,5635,0
471,5635,0
472,5635,0
473,5635,0
474,5635,0
475,5635,0
476,5635,0
477,5635,0
478,5635,0
479,5635,0
480,5635,0
481,5635,0
482,5635,0
483,5635,0
484,5635,0
485,5635,0
486,5635,0
487,5635,0
488,5635,0
489,5635,0
490,5635,0
491,5635,0
492,5635,0
493,5635,0
494,5635,0
495,5635,0
496,5635,0
497,5635,0
498,5635,0
499,5635,0
500,5635,0
501,5635,0
502,5635,0
503,5635,0
504,5635,0
505,5635,0
506,5635,0
507,5635,0
508,5635,0
509,5635,0
510,5635,0
511,5635,0
512,5635,0
513,5635,0
514,5635,0
515,5635,0
516,5635,0
517,5635,0
518,5635,0
519,5635,0
520,5635,0
521,5635,0
522,5635,0
523,5635,0
524,5635,0
525,5635,0
526,5635,0
527,5635,0
528,5635,0
529,5635,0
530,5635,0
531,5635,0
532,5635,0
533,5635,0
534,5635,0
535,5635,0
536,5635,0
537,5635,0
538,5635,0
539,5635,0
540,5635,0
541,5635,0
542,5635,0
543,5635,0
544,5635,0
545,5635,0
546,5635,0
547,5635,0
548,5635,0
549,5635,0
550,5635,0
551,5635,0
552,5635,0
553,5635,0
554,5635,0
555,5635,0
556,5635,0
557,5635,0
558,5635,0
559,5635,0
560,5635,0
561,5635,0
562,5635,0
563,5635,0
564,5635,0
565,5635,0
566,5635,0
567,5635,0
568,5635,0
569,5635,0
570,5635,0
571,5635,0
572,5635,0
573,5635,0
574,5635,0
575,5635,0
576,5635,0
577,5635,0
578,5635,0
579,5635,0
580,5635,0
581,5635,0
582,5635,0
583,5635,0
584,5635,0
585,5635,0
586,5635,0
587,5635,0
588,5635,0
589,5635,0
590,5635,0
591,5635,0
592,5635,0
593,5635,0
594,5635,0
595,5635,0
596,5635,0
597,5635,0
598,5635,0
599,5635,0
600,5635,0
601,5635,0
602,5635,0
603,5635,0
604,5635,0
605,5635,0
606,5635,0
607,5635,0
608,5635,0
609,5635,0
610,5635,0
611,5635,0
612,5635,0
613,5635,0
614,5635,0
615,5635,0
616,5635,0
617,5635,0
618,5635,0
619,5635,0
620,5635,0
621,5635,0
622,5635,0
623,5635,0
624,5635,0
625,5635,0
626,5635,0
627,5635,0
628,5635,0
629,5635,0
630,5635,0
631,5635,0
632,5635,0
633,5635,0
634,5635,0
635,5635,0
636,5635,0
637,5635,0
638,5635,0
639,5635,0
640,5635,0
641,5635,0
642,5635,0
643,5635,0
644,5635,0
645,5635,0
646,5635,0
647,5635,0
648,5635,0
649,5635,0
650,5635,0
651,5635,0
652,5635,0
653,5635,0
654,5635,0
655,5635,0
656,5635,0
657,5635,0
658,5635,0
659,5635,0
660,5635,0
661,5635,0
662,5635,0
663,5635,0
664,5635,0
665,5635,0
666,5635,0
667,5635,0
668,5635,0
669,5635,0
670,5635,0
671,5635,0
672,5635,0
673,5635,0
674,5635,0
675,5635,0
676,5635,0
677,5635,0
678,5635,0
679,5635,0
680,5635,0
681,5635,0
682,5635,0
683,5635,0
684,5635,0
685,5635,0
686,5635,0
687,5635,0
688,5635,0
689,5635,0
690,5635,0
691,5635,0
692,5635,0
693,5635,0
694,5635,0
695,5635,0
696,5635,0
697,5635,0
698,5635,0
699,5635,0
700,5635,0
701,5635,0
702,5635,0
703,5635,0
704,5635,0
705,5635,0
706,5635,0
707,5635,0
708,5635,0
709,5635,0
710,5635,0
711,5635,0
712,5635,0
713,5635,0
714,5635,0
715,5635,0
716,5635,0
717,5635,0
718,5635,0
719,5635,0
720,5635,0
721,5635,0
722,5635,0
723,5635,0
724,5635,0
725,5635,0
726,5635,0
727,5635,0
728,5635,0
729,5635,0
730,5635,0
731,5635,0
732,5635,0
733,5635,0
734,5635,0
735,5635,0
736,5635,0
737,5635,0
738,5635,0
739,5635,0
740,5635,0
741,5635,0
742,5635,0
743,5635,0
744,5635,0
745,5635,0
746,5635,0
747,5635,0
748,5635,0
749,5635,0
750,5635,0
751,5635,1
752,5635,1
753,5635,1
754,5635,1
755,5635,1
756,5635,1
757,5635,1
758,5635,1
759,5635,1
760,5635,1
761,5635,1
762,5635,1
763,5635,1
764,5635,1
765,5635,1
766,5635,1
767,5635,1
768,5635,1
769,5635,1
770,5635,1
771,5635,1
772,5635,1
773,5635,1
774,5635,1
775,5635,1
776,5635,1
777,5635,1
778,5635,1
779,5635,1
780,5635,1
781,5635,1
782,5635,1
783,5635,1
784,5635,1
785,5635,1
786,5635,1
787,5635,1
788,5635,1
789,5635,1
790,5635,1
791,5635,1
792,5635,1
793,5635,1
794,5635,1
795,5635,1
796,5635,1
797,5635,1
798,5635,1
799,5635,1
800,5635,1
801,5635,1
802,5635,1
803,5635,1
804,5635,1
805,5635,1
806,5635,1
807,5635,1
808,5635,1
809,5635,1
810,5635,1
811,5635,1
812,5635,1
813,5635,1
814,5635,1
815,5635,1
816,5635,1
817,5635,1
818,5635,1
819,5635,1
820,5635,1
821,5635,1
822,5635,1
823,5635,1
824,5635,1
825,5635,1
826,5635,1
827,5635,1
828,5635,1
829,5635,1
830,5635,1
831,5635,1
832,5635,1
833,5635,1
834,5635,1
835,5635,1
836,5635,1
837,5635,1
838,5635,1
839,5635,1
840,5635,1
841,5635,1
842,5635,1
843,5635,1
844,5635,1
845,5635,1
846,5635,1
847,5635,1
848,5635,1
849,5635,1
850,5635,1
851,5635,1
852,5635,1
853,5635,1
854,5635,1
855,5635,1
856,5635,1
857,5635,1
858,5635,1
859,5635,1
860,5635,1
861,5635,1
862,5635,1
863,5635,1
864,5635,1
865,5635,1
866,5635,1
867,5635,1
868,5635,1
869,5635,1
870,5635,1
871,5635,1
872,5635,1
873,5635,1
874,5635,1
875,5635,1
876,5635,1
877,5635,1
878,5635,1
879,5635,1
880,5635,1
881,5635,1
882,5635,1
883,5635,1
884,5635,1
885,5635,1
886,5635,1
887,5635,1
888,5635,1
889,5635,1
890,5635,1
891,5635,1
892,5635,1
893,5635,1
894,5635,1
895,5635,1
896,5635,1
897,5635,1
898,5635,1
899,5635,1
900,5635,1
901,5635,1
902,5635,1
903,5635,1
904,5635,1
905,5635,1
906,5635,1
907,5635,1
908,5635,1
909,5635,1
910,5635,1
911,5635,1
912,5635,1
913,5635,1
914,5635,1
915,5635,1
916,5635,1
917,5635,1
918,5635,1
919,5635,1
920,5635,1
921,5635,1
922,5635,1
923,5635,1
924,5635,1
925,5635,1
926,5635,1
927,5635,1
928,5635,1
929,5635,1
930,5635,1
931,5635,1
932,5635,1
933,5635,1
934,5635,1
935,5635,1
936,5635,1
937,5635,1
938,5635,1
939,5635,1
940,5635,1
941,5635,1
942,5635,1
943,5635,1
944,5635,1
945,5635,1
946,5635,1
947,5635,1
948,5635,1
949,5635,1
950,5635,1
951,5635,1
952,5635,1
953,5635,1
954,5635,1
955,5635,1
956,5635,1
957,5635,1
958,5635,1
959,5635,1
960,5635,1
961,5635,1
962,5635,1
963,5635,1
964,5635,1
965,5635,1
966,5635,1
967,5635,1
968,5635,1
969,5635,1
970,5635,1
971,5635,1
972,5635,1
973,5635,1
974,5635,1
975,5635,1
976,5635,1
977,5635,1
978,5635,1
979,5635,1
980,5635,1
981,5635,1
982,5635,1
983,5635,1
984,5635,1
985,5635,1
986,5635,1
987,5635,1
988,5635,1
989,5635,1
990,5635,1
991,5635,1
992,5635,1
993,5635,1
994,5635,1
995,5635,1
996,5635,1
997,5635,1
998,5635,1
999,5635,1
1000,5635,1
1001,5635,1
1002,5635,1
1003,5635,1
1004,5635,1
1005,5635,1
1006,5635,1
1007,5635,1
1008,5635,1
1009,5635,1
1010,5635,1
1011,5635,1
1012,5635,1
1013,5635,1
1014,5635,1
1015,5635,1
1016,5635,1
1017,5635,1
1018,5635,1
1019,5635,1
1020,5635,1
1021,5635,1
1022,5635,1
1023,5635,1
1024,5635,1
1025,5635,1
1026,5635,1
1027,5635,1
1028,5635,1
1029,5635,1
1030,5635,1
1031,5635,1
1032,5635,1
1033,5635,1
1034,5635,1
1035,5635,1
1036,5635,1
1037,5635,1
1038,5635,1
1039,5635,1
1040,5635,1
1041,5635,1
1042,5635,1
1043,5635,1
1044,5635,1
1045,5635,1
1046,5635,1
1047,5635,1
1048,5635,1
1049,5635,1
1050,5635,1
1051,5635,1
1052,5635,1
1053,5635,1
1054,5635,1
1055,5635,1
1056,5635,1
1057,5635,1
1058,5635,1
1059,5635,1
1060,5635,1
1061,5635,1
1062,5635,1
1063,5635,1
1064,5635,1
1065,5635,1
1066,5635,1
1067,5635,1
1068,5635,1
1069,5635,1
1070,5635,1
1071,5635,1
1072,5635,1
1073,5635,1
1074,5635,1
1075,5635,1
1076,5635,1
1077,5635,1
1078,5635,1
1079,5635,1
1080,5635,1
1081,5635,1
1082,5635,1
1083,5635,1
1084,5635,1
1085,5635,1
1086,5635,1
1087,5635,1
1088,5635,1
1089,5635,1
1090,5635,1
1091,5635,1
1092,5635,1
1093,5635,1
1094,5635,1
1095,5635,1
1096,5635,1
1097,5635,1
1098,5635,1
1099,5635,1
1100,5635,1
1101,5635,1
1102,5635,1
1103,5635,1
1104,5635,1
1105,5635,1
1106,5635,1
1107,5635,1
1108,5635,1
1109,5635,1
1110,5635,1
1111,5635,1
1112,5635,1
1113,5635,1
1114,5635,1
1115,5635,1
1116,5635,1
1117,5635,1
1118,5635,1
1119,5635,1
1120,5635,1
1121,5635,1
1122,5635,1
1123,5635,1
1124,5635,1
1125,5635,1
1126,5635,1
1127,5635,1
1128,5635,1
1129,5635,1
1130,5635,1
1131,5635,1
1132,5635,1
1133,5635,1
1134,5635,1
1135,5635,1
1136,5635,1
1137,5635,1
1138,5635,1
1139,5635,1
1140,5635,1
1141,5635,1
1142,5635,1
1143,5635,1
1144,5635,1
1145,5635,1
1146,5635,1
1147,5635,1
1148,5635,1
1149,5635,1
1150,5635,1
1151,5635,1
1152,5635,1
1153,5635,1
1154,5635,1
1155,5635,1
1156,5635,1
1157,5635,1
1158,5635,1
1159,5635,1
1160,5635,1
1161,5635,1
1162,5635,1
1163,5635,1
1164,5635,1
1165,5635,1
1166,5635,1
1167,5635,1
1168,5635,1
1169,5635,1
1170,5635,1
1171,5635,1
1172,5635,1
1173,5635,1
1174,5635,1
1175,5635,1
1176,5635,1
1177,5635,1
1178,5635,1
1179,5635,1
1180,5635,1
1181,5635,1
1182,5635,1
1183,5635,1
1184,5635,1
1185,5635,1
1186,5635,1
1187,5635,1
1188,5635,1
1189,5635,1
1190,5635,1
1191,5635,1
1192,5635,1
1193,5635,1
1194,5635,1
1195,5635,1
1196,5635,1
1197,5635,1
1198,5635,1
1199,5635,1
1200,5635,1
1201,5635,1
1202,5635,1
1203,5635,1
1204,5635,1
1205,5635,1
1206,5635,1
1207,5635,1
1208,5635,1
1209,5635,1
1210,5635,1
1211,5635,1
1212,5635,1
1213,5635,1
1214,5635,1
1215,5635,1
1216,5635,1
1217,5635,1
1218,5635,1
1219,5635,1
1220,5635,1
1221,5635,1
1222,5635,1
1223,5635,1
1224,5635,1
1225,5635,1
1226,5635,1
1227,5635,1
1228,5635,1
1229,5635,1
1230,5635,1
1231,5635,1
1232,5635,1
1233,5635,1
1234,5635,1
1235,5635,1
1236,5635,1
1237,5635,1
1238,5635,1
1239,5635,1
1240,5635,1
1241,5635,1
1242,5635,1
1243,5635,1
1244,5635,1
1245,5635,1
1246,5635,1
1247,5635,1
1248,5635,1
1249,5635,1
1250,5635,1
1251,5635,1
1252,5635,1
1253,5635,1
1254,5635,1
1255,5635,1
1256,5635,1
1257,5635,1
1258,5635,1
1259,5635,1
1260,5635,1
1261,5635,1
1262,5635,1
1263,5635,1
1264,5635,1
1265,5635,1
1266,5635,1
1267,5635,1
1268,5635,1
1269,5635,1
1270,5635,1
1271,5635,1
1272,5635,1
1273,5635,1
1274,5635,1
1275,5635,1
1276,5635,1
1277,5635,1
1278,5635,1
1279,5635,1
1280,5635,1
1281,5635,1
1282,5635,1
1283,5635,1
1284,5635,1
1285,5635,1
1286,5635,1
1287,5635,1
1288,5635,1
1289,5635,1
1290,5635,1
1291,5635,1
1292,5635,1
1293,5635,1
1294,5635,1
1295,5635,1
1296,5635,1
1297,5635,1
1298,5635,1
1299,5635,1
1300,5635,1
1301,5635,1
1302,5635,1
1303,5635,1
1304,5635,1
1305,5635,1
1306,5635,1
1307,5635,1
1308,5635,1
1309,5635,1
1310,5635,1
1311,5635,1
1312,5635,1
1313,5635,1
1314,5635,1
1315,5635,1
1316,5635,1
1317,5635,1
1318,5635,1
1319,5635,1
1320,5635,1
1321,5635,1
1322,5635,1
1323,5635,1
1324,5635,1
1325,5635,1
1326,5635,1
1327,5635,1
1328,5635,1
1329,5635,1
1330,5635,1
1331,5635,1
1332,5635,1
1333,5635,1
1334,5635,1
1335,5635,1
1336,5635,1
1337,5635,1
1338,5635,1
1339,5635,1
1340,5635,1
1341,5635,1
1342,5635,1
1343,5635,1
1344,5635,1
1345,5635,1
1346,5635,1
1347,5635,1
1348,5635,1
1349,5635,1
1350,5635,1
1351,5635,1
1352,5635,1
1353,5635,1
1354,5635,1
1355,5635,1
1356,5635,1
1357,5635,1
1358,5635,1
1359,5635,1
1360,5635,1
1361,5635,1
1362,5635,1
1363,5635,1
1364,5635,1
1365,5635,1
1366,5635,1
1367,5635,1
1368,5635,1
1369,5635,1
1370,5635,1
1371,5635,1
1372,5635,1
1373,5635,1
1374,5635,1
1375,5635,1
1376,5635,1
1377,5635,1
1378,5635,1
1379,5635,1
1380,5635,1
1381,5635,1
1382,5635,1
1383,5635,1
1384,5635,1
1385,5635,1
1386,5635,1
1387,5635,1
1388,5635,1
1389,5635,1
1390,5635,1
1391,5635,1
1392,5635,1
1393,5635,1
1394,5635,1
1395,5635,1
1396,5635,1
1397,5635,1
1398,5635,1
1399,5635,1
1400,5635,1
1401,5635,1
1402,5635,1
1403,5635,1
1404,5635,1
1405,5635,1
1406,5635,1
1407,5635,1
1408,5635,1
1409,5635,1
1410,5635,1
1411,5635,1
1412,5635,1
1413,5635,1
1414,5635,1
1415,5635,1
1416,5635,1
1417,5635,1
1418,5635,1
1419,5635,1
1420,5635,1
1421,5635,1
1422,5635,1
1423,5635,1
1424,5635,1
1425,5635,1
1426,5635,1
1427,5635,1
1428,5635,1
1429,5635,1
1430,5635,1
1431,5635,1
1432,5635,1
1433,5635,1
1434,5635,1
1435,5635,1
1436,5635,1
1437,5635,1
1438,5635,1
1439,5635,1
1440,5635,1
1441,5635,1
1442,5635,1
1443,5635,1
1444,5635,1
1445,5635,1
1446,5635,1
1447,5635,1
1448,5635,1
1449,5635,1
1450,5635,1
1451,5635,1
1452,5635,1
1453,5635,1
1454,5635,1
1455,5635,1
1456,5635,1
1457,5635,1
1458,5635,1
1459,5635,1
1460,5635,1
1461,5635,1
1462,5635,1
1463,5635,1
1464,5635,1
1465,5635,1
1466,5635,1
1467,5635,1
1468,5635,1
1469,5635,1
1470,5635,1
1471,5635,1
1472,5635,1
1473,5635,1
1474,5635,1
1475,5635,1
1476,5635,1
1477,5635,1
1478,5635,1
1479,5635,1
1480,5635,1
1481,5635,1
1482,5635,1
1483,5635,1
1484,5635,1
1485,5635,1
1486,5635,1
1487,5635,1
1488,5635,1
1489,5635,1
1490,5635,1
1491,5635,1
1492,5635,1
1493,5635,1
1494,5635,1
1495,5635,1
1496,5635,1
1497,5635,1
1498,5635,1
1499,5635,1
1500,5635,1
1501,5635,1
1502,5635,1
1503,5635,1
1504,5635,1
1505,5635,1
1506,5635,1
1507,5635,1
1508,5635,1
1509,5635,1
1510,5635,1
1511,5635,1
1512,5635,1
1513,5635,1
1514,5635,1
1515,5635,1
1516,5635,1
1517,5635,1
1518,5635,1
1519,5635,1
1520,5635,1
1521,5635,1
1522,5635,1
1523,5635,1
1524,5635,1
1525,5635,1
1526,5635,1
1527,5635,1
1528,5635,1
1529,5635,1
1530,5635,1
1531,5635,1
1532,5635,1
1533,5635,1
1534,5635,1
1535,5635,1
1536,5635,1
1537,5635,1
1538,5635,1
1539,5635,1
1540,5635,1
1541,5635,1
1542,5635,1
1543,5635,1
1544,5635,1
1545,5635,1
1546,5635,1
1547,5635,1
1548,5635,1
1549,5635,1
1550,5635,1
1551,5635,1
1552,5635,1
1553,5635,1
1554,5635,1
1555,5635,1
1556,5635,1
1557,5635,1
1558,5635,1
1559,5635,1
1560,5635,1
1561,5635,1
1562,5635,1
1563,5635,1
1564,5635,1
1565,5635,1
1566,5635,1
1567,5635,1
1568,5635,1
1569,5635,1
1570,5635,1
1571,5635,1
1572,5635,1
1573,5635,1
1574,5635,1
1575,5635,1
1576,5635,1
1577,5635,1
1578,5635,1
1579,5635,1
1580,5635,1
1581,5635,1
1582,5635,1
1583,5635,1
1584,5635,1
1585,5635,1
1586,5635,1
1587,5635,1
1588,5635,1
1589,5635,1
1590,5635,1
1591,5635,1
1592,5635,1
1593,5635,1
1594,5635,1
1595,5635,1
1596,5635,1
1597,5635,1
1598,5635,1
1599,5635,1
1600,5635,1
1601,5635,1
1602,5635,1
1603,5635,1
1604,5635,1
1605,5635,1
1606,5635,1
1607,5635,1
1608,5635,1
1609,5635,1
1610,5635,1
1611,5635,1
1612,5635,1
1613,5635,1
1614,5635,1
1615,5635,1
1616,5635,1
1617,5635,1
1618,5635,1
1619,5635,1
1620,5635,1
1621,5635,1
1622,5635,1
1623,5635,1
1624,5635,1
1625,5635,1
1626,5635,1
1627,5635,1
1628,5635,1
1629,5635,1
1630,5635,1
1631,5635,1
1632,5635,1
1633,5635,1
1634,5635,1
1635,5635,1
1636,5635,1
1637,5635,1
1638,5635,1
1639,5635,1
1640,5635,1
1641,5635,1
1642,5635,1
1643,5635,1
1644,5635,1
1645,5635,1
1646,5635,1
1647,5635,1
1648,5635,1
1649,5635,1
1650,5635,1
1651,5635,1
1652,5635,1
1653,5635,1
1654,5635,1
1655,5635,1
1656,5635,1
1657,5635,1
1658,5635,1
1659,5635,1
1660,5635,1
1661,5635,1
1662,5635,1
1663,5635,1
1664,5635,1
1665,5635,1
1666,5635,1
1667,5635,1
1668,5635,1
1669,5635,1
1670,5635,1
1671,5635,1
1672,5635,1
1673,5635,1
1674,5635,1
1675,5635,1
1676,5635,1
1677,5635,1
1678,5635,1
1679,5635,1
1680,5635,1
1681,5635,1
1682,5635,1
1683,5635,1
1684,5635,1
1685,5635,1
1686,5635,1
1687,5635,1
1688,5635,1
1689,5635,1
1690,5635,1
1691,5635,1
1692,5635,1
1693,5635,1
1694,5635,1
1695,5635,1
1696,5635,1
1697,5635,1
1698,5635,1
1699,5635,1
1700,5635,1
1701,5635,1
1702,5635,1
1703,5635,1
1704,5635,1
1705,5635,1
1706,5635,1
1707,5635,1
1708,5635,1
1709,5635,1
1710,5635,1
1711,5635,1
1712,5635,1
1713,5635,1
1714,5635,1
1715,5635,1
1716,5635,1
1717,5635,1
1718,5635,1
1719,5635,1
1720,5635,1
1721,5635,1
1722,5635,1
1723,5635,1
1724,5635,1
1725,5635,1
1726,5635,1
1727,5635,1
1728,5635,1
1729,5635,1
1730,5635,1
1731,5635,1
1732,5635,1
1733,5635,1
1734,5635,1
1735,5635,1
1736,5635,1
1737,5635,1
1738,5635,1
1739,5635,1
1740,5635,1
1741,5635,1
1742,5635,1
1743,5635,1
1744,5635,1
1745,5635,1
1746,5635,1
1747,5635,1
1748,5635,1
1749,5635,1
1750,5635,1
1751,5635,1
1752,5635,1
1753,5635,1
1754,5635,1
1755,5635,1
1756,5635,1
1757,5635,1
1758,5635,1
1759,5635,1
1760,5635,1
1761,5635,1
1762,5635,1
1763,5635,1
1764,5635,1
1765,5635,1
1766,5635,1
1767,5635,1
1768,5635,1
1769,5635,1
1770,5635,1
1771,5635,1
1772,5635,1
1773,5635,1
1774,5635,1
1775,5635,1
1776,5635,1
1777,5635,1
1778,5635,1
1779,5635,1
1780,5635,1
1781,5635,1
1782,5635,1
1783,5635,1
1784,5635,1
1785,5635,1
1786,5635,1
1787,5635,1
1788,5635,1
1789,5635,1
1790,5635,1
1791,5635,1
1792,5635,1
1793,5635,1
1794,5635,1
1795,5635,1
1796,5635,1
1797,5635,1
1798,5635,1
1799,5635,1
1800,5635,1
1801,5635,1
1802,5635,1
1803,5635,1
1804,5635,1
1805,5635,1
1806,5635,1
1807,5635,1
1808,5635,1
1809,5635,1
1810,5635,1
1811,5635,1
1812,5635,1
1813,5635,1
1814,5635,1
1815,5635,1
1816,5635,1
1817,5635,1
1818,5635,1
1819,5635,1
1820,5635,1
1821,5635,1
1822,5635,1
1823,5635,1
1824,5635,1
1825,5635,1
1826,5635,1
1827,5635,1
1828,5635,1
1829,5635,1
1830,5635,1
1831,5635,1
1832,5635,1
1833,5635,1
1834,5635,1
1835,5635,1
1836,5635,1
1837,5635,1
1838,5635,1
1839,5635,1
1840,5635,1
1841,5635,1
1842,5635,1
1843,5635,1
1844,5635,1
1845,5635,1
1846,5635,1
1847,5635,1
1848,5635,1
1849,5635,1
1850,5635,1
1851,5635,1
1852,5635,1
1853,5635,1
1854,5635,1
1855,5635,1
1856,5635,1
1857,5635,1
1858,5635,1
1859,5635,1
1860,5635,1
1861,5635,1
1862,5635,1
1863,5635,1
1864,5635,1
1865,5635,1
1866,5635,1
1867,5635,1
1868,5635,1
1869,5635,1
1870,5635,1
1871,5635,1
1872,5635,1
